time;power(kw);accuracy(sec)
;7222.901774;
;7106.688866;
;7024.514725;
;6941.171991;
;6861.24409;
;6853.46854;
;6724.479109;
;6694.839191;
;6532.881049;
;6496.74013;
;6412.209127;
;6288.227453;
;6217.503504;
;6160.433428;
;6112.231643;
;5969.366506;
;5848.179758;
;5870.033903;
;5809.270419;
;5788.34618;
;5287.643366;
;5591.99694;
;5558.725107;
;5589.494292;
;5585.314205;
;5522.694968;
;5506.862542;
;5498.709505;
;5501.135406;
;5542.034989;
;5506.168857;
;5503.360173;
;5508.355516;
;5491.786575;
;5480.094769;
;5502.353409;
;5579.070075;
;5565.753452;
;5708.352242;
;5822.13145;
;5969.248231;
;6232.496235;
;6488.235138;
;6846.031564;
;7503.599205;
;8069.10915;
;8647.436706;
;9143.5516;
;10157.72577;
;11081.58043;
;12023.08976;
;12656.4003;
;13287.07867;
;13677.16893;
;13771.00975;
;13880.10082;
;13740.3927;
;13875.54717;
;13386.74844;
;13508.43601;
;13664.81062;
;13900.24391;
;14084.22593;
;14145.03378;
;14112.38748;
;14048.18667;
;13977.46795;
;13777.72447;
;13254.15518;
;13009.53175;
;12799.64973;
;12767.53576;
;13085.11401;
;13365.65779;
;13445.03006;
;13388.28459;
;13251.57163;
;13228.02627;
;12935.73983;
;12780.69819;
;12596.99551;
;12534.63207;
;12334.93747;
;11951.02125;
;11202.4894;
;10576.29858;
;9686.310849;
;9309.91691;
;8740.550087;
;8366.64059;
;8137.184239;
;7901.855713;
;7673.2071;
;7533.098356;
;7451.00783;
;7399.440109;
;7404.173535;
;7341.97611;
;7269.196792;
;7130.483352;
;7036.676373;
;6957.07115;
;6904.554362;
;6860.437722;
;6662.661394;
;6574.871413;
;6510.077411;
;6396.338669;
;6355.222172;
;6263.411778;
;6119.751638;
;6044.301493;
;5912.229654;
;5774.025663;
;5745.565753;
;5723.112484;
;5257.21163;
;5598.400115;
;5606.490895;
;5577.949042;
;5587.470395;
;5525.493973;
;5545.94792;
;5586.372643;
;5548.435168;
;5506.101267;
;5429.232653;
;5470.943116;
;5498.615362;
;5490.960312;
;5525.393433;
;5512.561848;
;5526.76648;
;5577.374834;
;5676.803115;
;5789.105146;
;5973.424493;
;6153.01097;
;6451.349423;
;6721.274679;
;7357.910929;
;7916.579438;
;8479.791981;
;8996.40676;
;9820.76499;
;10661.29473;
;11651.92923;
;12218.11497;
;12706.15895;
;13065.02216;
;13269.93969;
;13303.31957;
;13229.31451;
;13244.03945;
;12884.63623;
;12965.24703;
;13039.94362;
;13084.95474;
;13369.43116;
;13336.25279;
;13355.34594;
;13355.68594;
;13157.35774;
;12970.34319;
;12381.26023;
;12179.67114;
;11902.56486;
;11724.01236;
;11964.27422;
;12244.74718;
;12160.252;
;12140.57703;
;12005.71802;
;11755.21821;
;11555.67335;
;11279.10417;
;10804.39422;
;10651.9614;
;10332.75534;
;9947.432077;
;9440.474061;
;8967.781491;
;8381.042884;
;8038.374159;
;7581.831607;
;7386.564835;
;7166.37813;
;7025.072684;
;6794.058692;
;6642.77611;
;6595.492367;
;6516.429103;
;6411.122969;
;6281.036672;
;6256.334733;
;6260.435334;
;6180.73115;
;6137.490739;
;6013.336305;
;5958.045075;
;5873.704588;
;5801.37245;
;5773.408947;
;5689.956786;
;5559.524627;
;5494.030541;
;5443.035112;
;5382.462689;
;5257.251396;
;5250.859532;
;5191.582087;
;5140.130021;
;4720.691226;
;5025.654207;
;4983.385827;
;4979.504622;
;4999.460909;
;4936.607825;
;4916.24726;
;4967.839622;
;4877.323845;
;4903.27184;
;4818.004036;
;4891.838526;
;4918.217762;
;4808.308613;
;4786.68238;
;4748.379915;
;4732.206468;
;4781.615701;
;4750.477089;
;4773.474911;
;4785.249539;
;4885.676196;
;4861.338509;
;4922.710382;
;5051.130738;
;5206.215819;
;5220.116975;
;5298.601492;
;5475.082363;
;5547.850412;
;5570.755111;
;5683.820969;
;5796.565712;
;5829.275535;
;5865.003458;
;5809.328352;
;5832.268715;
;5789.504294;
;5836.166276;
;5773.739171;
;5715.883983;
;5732.435834;
;5771.292511;
;5751.602688;
;5680.254196;
;5666.652498;
;5621.815589;
;5597.647782;
;5402.345149;
;5229.361017;
;5174.368839;
;5125.25527;
;5044.694115;
;4992.772841;
;4894.83633;
;4835.491453;
;4816.834804;
;4742.48939;
;4758.027449;
;4679.694761;
;4608.49808;
;4594.34147;
;4582.97291;
;4541.711624;
;4520.98552;
;4423.741951;
;4482.41964;
;4444.225425;
;4471.082902;
;4538.134284;
;4453.675271;
;4522.25088;
;4432.470854;
;4454.136125;
;4388.605591;
;4404.05068;
;4374.595933;
;4366.085571;
;4385.742057;
;4343.880278;
;4322.718827;
;4368.901898;
;4366.39581;
;4351.286936;
;4305.205902;
;4350.487783;
;4336.850261;
;4301.697139;
;4329.093758;
;4298.825321;
;4300.861786;
;4267.775617;
;4263.904415;
;4223.484618;
;4267.167473;
;4215.153634;
;3872.784707;
;4230.139441;
;4200.905106;
;4246.064771;
;4184.024594;
;4144.664895;
;4190.982221;
;4189.056201;
;4198.985819;
;4195.913797;
;4199.014897;
;4195.913797;
;4185.571106;
;4252.684387;
;4191.988938;
;4159.66976;
;4229.191066;
;4170.395814;
;4218.329332;
;4219.844644;
;4197.405393;
;4278.181077;
;4235.632704;
;4257.748494;
;4276.232362;
;4318.719039;
;4346.197213;
;4309.029628;
;4320.61754;
;4356.775046;
;4296.500249;
;4354.626199;
;4366.835802;
;4323.750521;
;4352.002103;
;4342.749244;
;4306.211964;
;4348.730229;
;4343.727325;
;4388.947628;
;4310.305783;
;4361.676842;
;4353.694395;
;4383.02764;
;4374.41471;
;4343.335519;
;4353.173558;
;4355.243198;
;4342.363197;
;4323.200458;
;4327.827014;
;4361.05852;
;4335.858673;
;4308.315198;
;4321.95537;
;4257.68664;
;4241.490356;
;4239.571954;
;4260.529976;
;4234.907592;
;4210.480069;
;4212.206315;
;4184.165437;
;4202.846745;
;4212.095436;
;4248.482959;
;4193.203581;
;4185.109855;
;4331.439862;
;4320.276188;
;4391.529079;
;4370.08642;
;4315.29937;
;4364.264967;
;4310.424958;
;4355.835747;
;4321.363787;
;4297.283963;
;4329.430139;
;4334.465302;
;4360.631899;
;4278.295461;
;4332.543505;
;4345.872693;
;4282.61429;
;4393.895768;
;4406.608312;
;4419.020842;
;4437.306604;
;4437.535242;
;4581.232124;
;4582.207897;
;4587.722179;
;4557.404808;
;4625.692932;
;4639.321875;
;4228.538449;
;4577.121796;
;4615.704421;
;4620.916874;
;4652.747236;
;4637.876068;
;4596.818654;
;4678.510705;
;4676.342025;
;4677.656107;
;4708.186228;
;4757.867066;
;4708.490941;
;4728.22644;
;4799.87801;
;4752.939532;
;4767.772682;
;4830.795124;
;4966.502511;
;5034.102577;
;5295.748488;
;5505.914035;
;5806.769188;
;6229.732284;
;6880.060673;
;7452.898191;
;8098.152421;
;8731.084297;
;9631.909947;
;10442.7252;
;11514.71639;
;12414.0437;
;13044.82167;
;13450.46614;
;13724.03012;
;13796.94828;
;13705.49714;
;13783.30348;
;13359.49135;
;13426.41052;
;13539.02237;
;13777.38679;
;13902.3764;
;14083.43495;
;14060.04255;
;14098.46223;
;14074.78055;
;13977.77568;
;13451.43799;
;13056.70377;
;12749.02809;
;12766.64342;
;13246.56932;
;13450.5011;
;13618.35254;
;13597.75114;
;13586.58866;
;13498.78084;
;13202.23743;
;13135.98294;
;12834.09023;
;12852.55843;
;12802.35846;
;12392.97375;
;11619.49784;
;10907.1379;
;10032.5388;
;9431.643379;
;8740.027419;
;8357.406087;
;8201.618358;
;7946.690756;
;7646.440752;
;7572.799124;
;7415.525701;
;7354.535131;
;7260.847863;
;7278.350686;
;7156.385992;
;7069.304365;
;6943.632081;
;6884.906811;
;6839.99199;
;6771.79712;
;6751.093968;
;6660.126129;
;6543.084208;
;6400.926077;
;6303.493657;
;6183.052267;
;6096.781378;
;5986.733938;
;5849.588827;
;5758.403827;
;5732.880798;
;5706.28289;
;5217.100833;
;5522.047074;
;5503.346014;
;5496.321463;
;5495.890852;
;5454.947606;
;5460.003602;
;5501.457311;
;5444.946051;
;5407.52778;
;5405.528889;
;5452.118301;
;5482.81152;
;5514.726254;
;5540.819265;
;5502.331169;
;5564.658072;
;5567.234619;
;5719.314714;
;5792.785248;
;6083.363605;
;6221.000091;
;6540.567379;
;6852.21067;
;7535.382158;
;8186.72657;
;8677.430461;
;9238.429811;
;10242.13241;
;11006.93071;
;12105.36627;
;12827.46574;
;13384.8233;
;13841.40467;
;13964.93655;
;14187.63576;
;13899.02047;
;13920.46137;
;13655.14898;
;13717.86834;
;13785.22151;
;14005.13164;
;14263.84197;
;14366.10972;
;14400;
;14339.59458;
;14276.423;
;14075.50692;
;13641.87336;
;13247.67269;
;12965.82542;
;13055.5783;
;13420.26843;
;13714.50148;
;13768.99683;
;13763.85924;
;13715.23401;
;13635.32725;
;13277.05859;
;13250.91489;
;12940.20254;
;12917.81404;
;12757.45326;
;12466.54353;
;11636.2344;
;10886.92663;
;10114.45056;
;9568.414118;
;8935.696909;
;8506.294151;
;8159.853376;
;8058.147241;
;7727.274232;
;7620.156478;
;7468.859884;
;7431.745447;
;7429.779817;
;7362.000128;
;7316.510297;
;7153.733181;
;7002.609141;
;7001.140877;
;6853.371805;
;6890.746961;
;6753.948881;
;6691.561925;
;6600.702232;
;6473.817753;
;6420.715362;
;6277.54299;
;6254.378082;
;6136.592653;
;5965.70856;
;5899.331827;
;5931.580199;
;5821.653914;
;5432.923423;
;5717.222542;
;5624.914522;
;5612.460313;
;5639.620651;
;5560.635291;
;5601.635511;
;5583.874887;
;5612.769478;
;5547.643432;
;5513.50855;
;5589.310464;
;5582.156499;
;5598.037052;
;5533.639669;
;5557.96722;
;5657.1664;
;5662.372187;
;5773.643903;
;5879.3671;
;6142.457002;
;6290.61203;
;6550.397799;
;6890.118987;
;7588.177008;
;8190.277216;
;8742.541402;
;9268.21007;
;10302.07279;
;11115.36652;
;12180.29389;
;12877.22196;
;13477.36997;
;13741.84072;
;13971.04322;
;13998.32491;
;13949.83975;
;13973.20452;
;13591.27066;
;13588.97032;
;13632.63121;
;13829.82772;
;14054.72807;
;14193.13932;
;14169.81628;
;14115.67087;
;14110.92172;
;13999.06657;
;13509.15;
;13143.8269;
;12916.97558;
;12830.56329;
;13291.22123;
;13629.02777;
;13703.62716;
;13642.39814;
;13533.48765;
;13437.18303;
;13166.34001;
;13096.73564;
;12835.51345;
;12872.29543;
;12747.38372;
;12346.61458;
;11617.39471;
;10913.75515;
;10118.06583;
;9568.468758;
;8874.396743;
;8563.409742;
;8247.236654;
;8030.136756;
;7778.97665;
;7673.070847;
;7541.305616;
;7513.067034;
;7409.295847;
;7423.467703;
;7269.388683;
;7184.321552;
;7029.055184;
;6950.120092;
;6945.840444;
;6895.081622;
;6752.750333;
;6696.141692;
;6542.076288;
;6497.371676;
;6377.477793;
;6334.102778;
;6237.138179;
;6166.873377;
;6043.378351;
;6012.8345;
;5955.839993;
;5892.147935;
;5455.572606;
;5781.087505;
;5742.909042;
;5757.286922;
;5735.923229;
;5679.736404;
;5636.904151;
;5634.169086;
;5614.137372;
;5631.298874;
;5566.327302;
;5648.863906;
;5605.074464;
;5701.587846;
;5683.993024;
;5715.363565;
;5708.23783;
;5737.279005;
;5771.416495;
;5884.540776;
;6120.92594;
;6296.029083;
;6544.93742;
;6961.859667;
;7556.956862;
;8282.106503;
;8676.440562;
;9256.420346;
;10061.54614;
;10845.92305;
;11886.08739;
;12730.09571;
;13384.40986;
;13674.24528;
;14023.02336;
;13935.75562;
;13769.49271;
;13797.10297;
;13478.30445;
;13665.80296;
;13612.90023;
;13823.51524;
;14036.67849;
;14037.29187;
;13950.42031;
;13907.54134;
;13892.4236;
;13835.17655;
;13318.24694;
;13007.17372;
;12743.53195;
;12807.8046;
;13191.81487;
;13415.69207;
;13449.02111;
;13477.93153;
;13351.48455;
;13231.47957;
;13002.37597;
;12831.15482;
;12693.12271;
;12642.39503;
;12532.31694;
;12230.75685;
;11475.36246;
;10786.57259;
;9875.272955;
;9392.398768;
;8726.744623;
;8433.25941;
;8085.234335;
;7953.515138;
;7704.18043;
;7523.858109;
;7441.863814;
;7402.032028;
;7297.724032;
;7099.760629;
;7135.933953;
;6925.728744;
;6873.906563;
;6761.563134;
;6754.182108;
;6703.570537;
;6652.092609;
;6558.478934;
;6513.593635;
;6337.286875;
;6282.502873;
;6146.002286;
;6139.923525;
;6043.611827;
;5826.445367;
;5809.908661;
;5645.699052;
;5674.761444;
;5156.577121;
;5509.562438;
;5495.918346;
;5491.230118;
;5473.991438;
;5440.370948;
;5433.67624;
;5439.17882;
;5410.460749;
;5414.997476;
;5314.033094;
;5418.168512;
;5417.092766;
;5385.452144;
;5463.935709;
;5463.252207;
;5458.765766;
;5538.342168;
;5621.738971;
;5633.654214;
;5919.474527;
;6089.327132;
;6362.361277;
;6660.545589;
;7305.63953;
;7916.035393;
;8451.641803;
;8984.836857;
;9964.745224;
;10555.34286;
;11582.66394;
;12284.78798;
;12838.48367;
;13132.12956;
;13276.88647;
;13424.52811;
;13322.29457;
;13289.3392;
;12867.14926;
;13011.76915;
;12991.11039;
;13185.20741;
;13431.59755;
;13449.04494;
;13326.44541;
;13286.71607;
;13214.48191;
;12996.52235;
;12577.37704;
;12228.75789;
;11948.29553;
;11713.73344;
;12057.38282;
;12205.1071;
;12202.18496;
;12092.15728;
;11884.37517;
;11707.91953;
;11445.11525;
;11149.85297;
;10794.34289;
;10625.05941;
;10346.48407;
;10043.12741;
;9459.443095;
;9006.916137;
;8360.071318;
;8017.8357;
;7606.065342;
;7312.477453;
;7121.913729;
;6939.764403;
;6776.159799;
;6632.21332;
;6503.105923;
;6451.659462;
;6310.559216;
;6246.452649;
;6220.970261;
;6126.407701;
;6047.936639;
;6010.321311;
;5879.28712;
;5885.772021;
;5728.249324;
;5703.234009;
;5577.188103;
;5427.764205;
;5337.698252;
;5258.527399;
;5181.942533;
;5151.549329;
;5075.770107;
;5040.435637;
;4900.315343;
;4856.789253;
;4494.054784;
;4786.03818;
;4761.831537;
;4776.175271;
;4808.272935;
;4772.077713;
;4715.345475;
;4706.228826;
;4697.889955;
;4681.93064;
;4672.40565;
;4630.469902;
;4580.669432;
;4693.104047;
;4592.093836;
;4586.094835;
;4593.892726;
;4582.513647;
;4598.851544;
;4570.761095;
;4653.13415;
;4693.668782;
;4675.250665;
;4766.684559;
;4900.84865;
;5015.374838;
;5063.124369;
;5164.863586;
;5260.671313;
;5407.755769;
;5541.57644;
;5593.276191;
;5644.8135;
;5688.545903;
;5604.734185;
;5642.159572;
;5582.91312;
;5657.402688;
;5561.026638;
;5588.572539;
;5585.953565;
;5563.730644;
;5631.493671;
;5508.54526;
;5414.237326;
;5386.042394;
;5296.641676;
;5189.167456;
;5112.820807;
;5015.870969;
;4861.037432;
;4826.035719;
;4656.299839;
;4669.530926;
;4537.247252;
;4589.36026;
;4595.365373;
;4522.497953;
;4512.519298;
;4441.769342;
;4375.265317;
;4380.223701;
;4348.265555;
;4368.841053;
;4307.379509;
;4313.532084;
;4287.137647;
;4274.79414;
;4243.887348;
;4221.113121;
;4301.305068;
;4268.632805;
;4297.051785;
;4201.31233;
;4235.780282;
;4227.042062;
;4147.572034;
;4167.048026;
;4147.942658;
;4231.524794;
;4116.800674;
;4108.540136;
;4117.078041;
;4062.519021;
;4114.042297;
;4084.772862;
;4110.350848;
;4034.217646;
;4093.482981;
;4069.538393;
;4078.758185;
;4014.177282;
;4030.848409;
;4027.610839;
;4062.969578;
;4022.85768;
;3648.510263;
;4012.57589;
;4021.856457;
;4038.976053;
;4027.187109;
;4001.452501;
;3992.027846;
;4034.836463;
;4023.968494;
;4021.079546;
;4024.508849;
;4025.06808;
;4029.783892;
;4013.9044;
;4099.146175;
;3988.213172;
;4044.880771;
;4052.380548;
;4035.900301;
;4086.874144;
;4081.459457;
;4113.849672;
;4063.71021;
;4129.973533;
;4108.903192;
;4086.296504;
;4164.044718;
;4185.222564;
;4188.637886;
;4217.509645;
;4210.304839;
;4268.526593;
;4268.570243;
;4292.860565;
;4240.624684;
;4175.291174;
;4227.381761;
;4160.113696;
;4228.652503;
;4199.329732;
;4133.915929;
;4156.854642;
;4211.543712;
;4155.065391;
;4183.581782;
;4215.446855;
;4177.934944;
;4175.464434;
;4189.08526;
;4185.472531;
;4196.462988;
;4130.63935;
;4158.297245;
;4086.92734;
;4070.813583;
;4125.511947;
;4113.556819;
;4077.531391;
;4183.008966;
;4101.698683;
;4091.505844;
;4173.656194;
;4036.93999;
;4115.727078;
;4092.62351;
;4085.242711;
;4050.468945;
;4090.84567;
;4083.357287;
;4135.051657;
;4164.59127;
;4185.595488;
;4243.825609;
;4191.923314;
;4207.576652;
;4193.045138;
;4192.166849;
;4220.804159;
;4199.948265;
;4188.960123;
;4193.94324;
;4209.791904;
;4204.632981;
;4259.101576;
;4278.505586;
;4290.153758;
;4262.697664;
;4321.797715;
;4334.357808;
;4386.347026;
;4412.942833;
;4415.558369;
;4464.227138;
;4497.157727;
;4488.50598;
;4557.97683;
;4205.379436;
;4544.436533;
;4561.679195;
;4531.830487;
;4625.319595;
;4559.483471;
;4531.147129;
;4517.419296;
;4553.515457;
;4521.431547;
;4564.805579;
;4596.316952;
;4578.594577;
;4633.93333;
;4694.054521;
;4699.411133;
;4715.675984;
;4757.095086;
;4861.272667;
;4960.241433;
;5191.815084;
;5460.57432;
;5639.994559;
;6082.549273;
;6813.395551;
;7432.815694;
;8041.341911;
;8694.061186;
;9573.138747;
;10374.54695;
;11399.36164;
;12203.44853;
;12975.89214;
;13316.14278;
;13537.25301;
;13595.77286;
;13561.52431;
;13502.52616;
;13196.45018;
;13237.08449;
;13349.08234;
;13549.25858;
;13768.93765;
;13915.83738;
;13935.59699;
;13923.55195;
;13871.11829;
;13722.37679;
;13264.65059;
;12962.42051;
;12613.70227;
;12597.42439;
;13035.27872;
;13402.51512;
;13517.54388;
;13523.54333;
;13391.14485;
;13360.75444;
;13074.45985;
;12925.86252;
;12688.02571;
;12638.55626;
;12518.82456;
;12147.00029;
;11442.94429;
;10807.07234;
;9931.802142;
;9310.600483;
;8609.749002;
;8221.269463;
;8011.013025;
;7772.045483;
;7602.178339;
;7459.879008;
;7377.282065;
;7341.262076;
;7254.223162;
;7224.965282;
;7188.40553;
;7055.308413;
;6946.702547;
;6893.990469;
;6808.190126;
;6792.720585;
;6731.054264;
;6598.235372;
;6592.547367;
;6382.439225;
;6259.49914;
;6222.489811;
;6145.959879;
;6082.393009;
;5974.957733;
;5892.757293;
;5844.111321;
;5702.596052;
;5268.783811;
;5621.876108;
;5570.981507;
;5566.15822;
;5517.640762;
;5518.688457;
;5510.731642;
;5474.721316;
;5398.136525;
;5403.198631;
;5447.199449;
;5436.204691;
;5428.079032;
;5449.075447;
;5418.993852;
;5468.495134;
;5511.223333;
;5482.551115;
;5575.297106;
;5654.885483;
;5881.238418;
;6153.676186;
;6329.192601;
;6691.329794;
;7348.212047;
;8021.503838;
;8512.162453;
;9073.799397;
;10068.33911;
;10848.47593;
;11897.6231;
;12585.30532;
;13161.91789;
;13552.38605;
;13686.05436;
;13814.43239;
;13667.41782;
;13754.5511;
;13361.25477;
;13447.38199;
;13551.64219;
;13831.93037;
;14082.32353;
;14078.41441;
;14135.16529;
;14009.61276;
;13952.07961;
;13822.05425;
;13395.34581;
;13062.81894;
;12685.2759;
;12764.50299;
;13219.24077;
;13473.4959;
;13635.67242;
;13549.33946;
;13552.70514;
;13469.44756;
;13095.35182;
;13006.98244;
;12693.64267;
;12774.63615;
;12657.69361;
;12252.34282;
;11562.30366;
;10898.76763;
;9885.709531;
;9400.494468;
;8833.557989;
;8361.230501;
;8075.799695;
;8009.364168;
;7693.754959;
;7506.986439;
;7490.676991;
;7476.046896;
;7341.245114;
;7285.461089;
;7128.272547;
;7094.240685;
;6941.080239;
;6918.392702;
;6836.071064;
;6808.117021;
;6653.407338;
;6604.3152;
;6480.874028;
;6396.232616;
;6219.466796;
;6107.229191;
;6086.116954;
;5975.638487;
;5896.659275;
;5799.804067;
;5739.544774;
;5726.191388;
;5183.491391;
;5552.834195;
;5526.495367;
;5528.315155;
;5440.062594;
;5475.926443;
;5435.753509;
;5449.858059;
;5456.777311;
;5483.470201;
;5406.660736;
;5419.684387;
;5387.484454;
;5435.424637;
;5462.588347;
;5487.177538;
;5491.190735;
;5533.854449;
;5596.967148;
;5686.783006;
;5876.091668;
;6049.873955;
;6357.800525;
;6777.017948;
;7425.137623;
;8074.174972;
;8587.541303;
;9169.868434;
;10142.42553;
;10892.13426;
;11898.15098;
;12631.03176;
;13065.05721;
;13441.05156;
;13701.1816;
;13805.01486;
;13689.03499;
;13611.93482;
;13240.28676;
;13320.08718;
;13338.22492;
;13737.41462;
;13783.52187;
;13871.49052;
;13872.02142;
;13878.64756;
;13951.43192;
;13830.72048;
;13222.50848;
;12961.10806;
;12610.99355;
;12657.16888;
;13172.39947;
;13492.94075;
;13564.98332;
;13519.56134;
;13447.8943;
;13371.97378;
;12965.78047;
;12830.12646;
;12618.42793;
;12606.89743;
;12580.31475;
;12251.28277;
;11480.74515;
;10788.36335;
;9867.908582;
;9414.171033;
;8789.01307;
;8375.525294;
;8083.287985;
;7888.854159;
;7566.368821;
;7475.778414;
;7431.953167;
;7343.301177;
;7250.251529;
;7207.269399;
;7096.822571;
;7062.94858;
;6917.672879;
;6779.344559;
;6786.014767;
;6688.083133;
;6652.951494;
;6518.12766;
;6487.326764;
;6432.809115;
;6242.578768;
;6172.803719;
;6067.483627;
;5972.810588;
;5767.867184;
;5804.163448;
;5682.43855;
;5671.397555;
;5157.872653;
;5482.08042;
;5453.647853;
;5447.060385;
;5438.738086;
;5436.445428;
;5337.648194;
;5440.286904;
;5416.469009;
;5393.164326;
;5406.026572;
;5388.87486;
;5395.343287;
;5345.442628;
;5416.622273;
;5459.734974;
;5402.394459;
;5535.433188;
;5567.391716;
;5669.618241;
;5878.515616;
;6109.702864;
;6402.602501;
;6657.54716;
;7385.020595;
;7933.60368;
;8487.825596;
;9061.84355;
;9973.829432;
;10765.36794;
;11803.46873;
;12522.11477;
;13083.72162;
;13484.93118;
;13629.58955;
;13647.5808;
;13583.77467;
;13627.58674;
;13260.49514;
;13357.98999;
;13336.19301;
;13589.59385;
;13775.56429;
;13863.85536;
;13809.07691;
;13817.66315;
;13845.65048;
;13689.71506;
;13235.06458;
;12875.53349;
;12647.16129;
;12685.59166;
;13120.91008;
;13426.5057;
;13608.6005;
;13507.46259;
;13494.4356;
;13347.67655;
;13060.13646;
;12885.88589;
;12566.95445;
;12669.24435;
;12453.3367;
;12132.03741;
;11358.88406;
;10711.83631;
;9853.816095;
;9347.283728;
;8748.59149;
;8365.181252;
;8121.993745;
;7857.681203;
;7688.672098;
;7544.129128;
;7501.581336;
;7370.315965;
;7342.039042;
;7232.011055;
;7165.084162;
;7146.683597;
;6990.597959;
;6853.740674;
;6816.114938;
;6730.847338;
;6642.142296;
;6506.150204;
;6446.753988;
;6329.198477;
;6224.920797;
;6120.699636;
;6016.095642;
;5849.237873;
;5815.226471;
;5787.431227;
;5659.407443;
;5631.766046;
;5119.74346;
;5464.012566;
;5397.654439;
;5411.209173;
;5406.28463;
;5395.122786;
;5393.900392;
;5356.089204;
;5387.810789;
;5315.838526;
;5285.84856;
;5313.867407;
;5298.205564;
;5279.826149;
;5331.146871;
;5311.725115;
;5350.994072;
;5400.282511;
;5444.427282;
;5553.371774;
;5785.005604;
;5971.968804;
;6257.350811;
;6564.037416;
;7325.693344;
;7923.223596;
;8467.062046;
;8905.522179;
;9874.471337;
;10541.66558;
;11365.29167;
;12127.18278;
;12596.77922;
;12946.46721;
;13122.29812;
;13111.02805;
;13032.10578;
;13049.26838;
;12665.11415;
